"","status","frei_datum","auftr_nr","mat_nr","charge","met_d_nr","mat_bez","chargengroesse","anzahl_muster","aql_aql","aql_niveau","R-P001","R-P026","R-P027","R-P028","R-P029","order","newn","NewN20","kfac","pfac","fsfac","dose_lsl","itime_usl","npos_usl","act_lsl","act_usl","idepth_lsl","idepth_usl"
"13709","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",150,"MARS",33440,315,"0,25","II",1.1932,10.38,4.94,6.44,6.629,16285,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13710","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",151,"MARS",33440,315,"0,25","II",1.195,10.95,4.83,6.79,6.336,16286,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13711","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",152,"MARS",33440,315,"0,25","II",1.1911,10.73,4.85,6.63,6.446,16287,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13712","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",153,"MARS",33440,315,"0,25","II",1.1965,10.32,4.97,6.61,6.531,16288,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13713","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",154,"MARS",33440,315,"0,25","II",1.186,10.4,5.16,6.5,6.638,16289,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13714","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",155,"MARS",33440,315,"0,25","II",1.1892,10.36,5.03,6.62,6.499,16290,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13715","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",156,"MARS",33440,315,"0,25","II",1.1872,10.49,5.01,6.6,6.532,16291,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13716","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",157,"MARS",33440,315,"0,25","II",1.1936,9.84,5.07,6.57,6.547,16292,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13717","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",158,"MARS",33440,315,"0,25","II",1.1907,9.9,5.33,6.54,6.535,16293,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13718","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",159,"MARS",33440,315,"0,25","II",1.1889,9.99,5.14,6.35,6.746,16294,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13719","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",160,"MARS",33440,315,"0,25","II",1.1909,9.96,4.89,6.6,6.491,16295,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13720","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",161,"MARS",33440,315,"0,25","II",1.191,10.08,4.91,6.64,6.436,16296,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13721","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",162,"MARS",33440,315,"0,25","II",1.1896,10.33,5.09,6.69,6.395,16297,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13722","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",163,"MARS",33440,315,"0,25","II",1.1933,10.08,5.11,6.69,6.391,16298,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13723","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",164,"MARS",33440,315,"0,25","II",1.1927,10.11,4.81,6.49,6.584,16299,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13724","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",165,"MARS",33440,315,"0,25","II",1.1894,9.98,5.8,6.33,6.804,16300,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13725","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",166,"MARS",33440,315,"0,25","II",1.1907,9.94,4.96,6.63,6.504,16301,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13726","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",167,"MARS",33440,315,"0,25","II",1.1884,9.88,4.97,6.46,6.681,16302,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13727","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",168,"MARS",33440,315,"0,25","II",1.1881,10.51,4.8,6.69,6.439,16303,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13728","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",169,"MARS",33440,315,"0,25","II",1.1914,10.2,5.12,6.6,6.524,16304,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13729","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",170,"MARS",33440,315,"0,25","II",1.1928,9.99,5.05,6.57,6.491,16305,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13730","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",171,"MARS",33440,315,"0,25","II",1.1874,10.13,5.14,6.35,6.714,16306,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13731","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",172,"MARS",33440,315,"0,25","II",1.1895,10,5.05,6.66,6.415,16307,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13732","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",173,"MARS",33440,315,"0,25","II",1.1864,10.19,4.74,6.3,6.777,16308,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13733","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",174,"MARS",33440,315,"0,25","II",1.1867,10.8,5.01,6.54,6.536,16309,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13734","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",175,"MARS",33440,315,"0,25","II",1.1906,10.1,4.85,6.58,6.54,16310,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13735","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",176,"MARS",33440,315,"0,25","II",1.1945,10.48,5.09,6.63,6.481,16311,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13736","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",177,"MARS",33440,315,"0,25","II",1.1952,10.25,4.89,6.8,6.31,16312,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13737","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",178,"MARS",33440,315,"0,25","II",1.1905,10.42,5.09,6.45,6.633,16313,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13738","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",179,"MARS",33440,315,"0,25","II",1.1896,10.1,5.05,6.72,6.355,16314,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13739","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",180,"MARS",33440,315,"0,25","II",1.1951,10.4,5.09,6.55,6.574,16315,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13740","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",181,"MARS",33440,315,"0,25","II",1.1906,10.51,5.52,6.51,6.611,16316,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13741","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",182,"MARS",33440,315,"0,25","II",1.1915,10.52,5.04,6.63,6.441,16317,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13742","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",183,"MARS",33440,315,"0,25","II",1.188,11.02,4.93,6.32,6.801,16318,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13743","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",184,"MARS",33440,315,"0,25","II",1.191,10.59,4.92,6.53,6.54,16319,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13744","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",185,"MARS",33440,315,"0,25","II",1.181,10.64,5.09,6.58,6.542,16320,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13745","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",186,"MARS",33440,315,"0,25","II",1.19,10.74,5.28,6.68,6.435,16321,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13746","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",207,"JUPITER",22774,316,"0,25","II",2.1216,17.93,7.56,6.86,5.813,16322,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13747","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",208,"JUPITER",22774,316,"0,25","II",2.1146,18.26,8.25,6.64,6.09,16323,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13748","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",209,"JUPITER",22774,316,"0,25","II",2.1099,17.86,8.36,6.84,5.865,16324,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13749","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",210,"JUPITER",22774,316,"0,25","II",2.1277,18.51,7.72,6.72,6.011,16325,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13750","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",211,"JUPITER",22774,316,"0,25","II",2.1183,18.21,8.25,6.76,5.968,16326,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13751","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",212,"JUPITER",22774,316,"0,25","II",2.1281,16.37,7.7,6.61,6.101,16327,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13752","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",213,"JUPITER",22774,316,"0,25","II",2.1052,18.19,8,6.7,5.988,16328,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13753","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",214,"JUPITER",22774,316,"0,25","II",2.1135,17.79,8.3,6.74,5.962,16329,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13754","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",215,"JUPITER",22774,316,"0,25","II",2.1272,18.17,8.05,6.7,5.958,16330,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13755","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",216,"JUPITER",22774,316,"0,25","II",2.1262,18.43,7.91,6.55,6.202,16331,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13756","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",217,"JUPITER",22774,316,"0,25","II",2.1328,17.59,7.91,6.58,6.154,16332,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13757","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",218,"JUPITER",22774,316,"0,25","II",2.1071,17.85,8.22,6.43,6.3,16333,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13758","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",219,"JUPITER",22774,316,"0,25","II",2.122,18.3,9.34,6.75,5.941,16334,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13759","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",220,"JUPITER",22774,316,"0,25","II",2.1378,18.06,8.15,6.73,6.001,16335,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13760","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",221,"JUPITER",22774,316,"0,25","II",2.1008,16.7,7.48,6.5,6.215,16336,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13761","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",222,"JUPITER",22774,316,"0,25","II",2.1041,17.82,7.81,6.76,5.957,16337,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13762","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",223,"JUPITER",22774,316,"0,25","II",2.1192,16.56,7.41,6.48,6.19,16338,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13763","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",222,"JUPITER",90069,501,"0,25","II",2.1149,16.74,6.94,6.33,6.525,16339,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13764","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",223,"JUPITER",90069,501,"0,25","II",2.1265,16.75,6.91,6.43,6.432,16340,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13765","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",224,"JUPITER",90069,501,"0,25","II",2.0847,16.87,7.05,6.51,6.297,16341,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13766","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",225,"JUPITER",90069,501,"0,25","II",2.1139,17.13,6.94,6.5,6.311,16342,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13767","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",226,"JUPITER",90069,501,"0,25","II",2.1197,16.62,6.52,6.33,6.539,16343,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13768","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",227,"JUPITER",90069,501,"0,25","II",2.117,16.61,7,6.63,6.236,16344,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13769","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",228,"JUPITER",90069,501,"0,25","II",2.1213,16.2,6.87,6.35,6.455,16345,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13770","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",229,"JUPITER",90069,501,"0,25","II",2.1155,16.95,7.22,6.74,6.124,16346,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13771","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",230,"JUPITER",90069,501,"0,25","II",2.118,17.78,7.28,6.24,6.624,16347,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13772","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",231,"JUPITER",90069,501,"0,25","II",2.1215,17.2,6.67,6.44,6.424,16348,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13773","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",232,"JUPITER",90069,501,"0,25","II",2.1143,17.05,6.67,6.41,6.408,16349,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13774","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",233,"JUPITER",90069,501,"0,25","II",2.112,16.92,7.31,6.63,6.24,16350,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13775","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",234,"JUPITER",90069,501,"0,25","II",2.1151,16.97,7.01,6.33,6.533,16351,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13776","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",235,"JUPITER",90069,501,"0,25","II",2.124,17.42,7.22,7.01,5.809,16352,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13777","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",236,"JUPITER",90069,501,"0,25","II",2.1185,17.23,7.75,6.26,6.556,16353,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13778","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",237,"JUPITER",90069,501,"0,25","II",2.1164,17.53,7.28,6.72,6.152,16354,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13779","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",238,"JUPITER",90069,501,"0,25","II",2.1118,17.13,7.85,6.55,6.262,16355,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13780","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",239,"JUPITER",90069,501,"0,25","II",2.122,17.8,7.48,6.63,6.237,16356,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13781","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",240,"JUPITER",90069,501,"0,25","II",2.1198,17.24,7.88,6.52,6.3,16357,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13782","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",241,"JUPITER",90069,501,"0,25","II",2.1271,17.21,7.4,6.67,6.188,16358,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13783","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",242,"JUPITER",90069,501,"0,25","II",2.126,17.42,7.09,6.77,6.038,16359,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13784","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",243,"JUPITER",90069,501,"0,25","II",2.1236,17.06,7.6,6.33,6.474,16360,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13785","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",244,"JUPITER",90069,501,"0,25","II",2.1091,17.55,7.01,6.51,6.301,16361,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13786","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",245,"JUPITER",90069,501,"0,25","II",2.1132,17.53,8.05,6.49,6.322,16362,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13787","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",246,"JUPITER",90069,501,"0,25","II",2.1226,17.37,7.56,6.59,6.218,16363,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13788","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",247,"JUPITER",90069,501,"0,25","II",2.1245,17.34,7.35,6.6,6.215,16364,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13789","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",248,"JUPITER",90069,501,"0,25","II",2.1244,17.15,7.19,6.39,6.468,16365,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13790","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",249,"JUPITER",90069,501,"0,25","II",2.1135,17.32,7.88,6.55,6.316,16366,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13791","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",250,"JUPITER",90069,501,"0,25","II",2.118,16.48,7.14,6.71,6.107,16367,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13792","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",251,"JUPITER",90069,501,"0,25","II",2.1283,17.11,7.2,6.36,6.499,16368,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13793","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",252,"JUPITER",90069,501,"0,25","II",2.121,16.8,7.17,6.46,6.353,16369,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13794","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",253,"JUPITER",90069,501,"0,25","II",2.1151,16.83,7,6.45,6.41,16370,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13795","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",254,"JUPITER",90069,501,"0,25","II",2.1183,16.97,6.87,6.09,6.723,16371,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13796","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",255,"JUPITER",90069,501,"0,25","II",2.1163,16.76,7.01,6.43,6.382,16372,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13797","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",256,"JUPITER",90069,501,"0,25","II",2.1088,17.31,6.99,6.94,5.873,16373,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13798","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",257,"JUPITER",90069,501,"0,25","II",2.1199,16.94,7.26,6.48,6.327,16374,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13799","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",258,"JUPITER",90069,501,"0,25","II",2.1214,17.06,6.46,6.22,6.644,16375,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13800","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",259,"JUPITER",90069,501,"0,25","II",2.1139,17.18,6.51,6.23,6.588,16376,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13801","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",260,"JUPITER",90069,501,"0,25","II",2.1214,16.75,6.52,6.76,6.044,16377,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13802","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",261,"JUPITER",90069,501,"0,25","II",2.1128,16.55,6.7,6.64,6.17,16378,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13803","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",262,"JUPITER",90069,501,"0,25","II",2.1176,16.93,6.6,6.44,6.415,16379,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13804","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",263,"JUPITER",90069,501,"0,25","II",2.1176,17.58,6.61,6.4,6.416,16380,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13805","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",264,"JUPITER",90069,501,"0,25","II",2.1212,17.41,6.87,6.21,6.595,16381,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13806","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",224,"JUPITER",22774,316,"0,25","II",2.1254,17.93,7.72,6.54,6.202,16382,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13807","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",225,"JUPITER",22774,316,"0,25","II",2.1114,18.26,6.84,6.65,6.039,16383,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13808","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",226,"JUPITER",22774,316,"0,25","II",2.1175,16.94,6.97,6.58,6.084,16384,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13809","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",227,"JUPITER",22774,316,"0,25","II",2.1203,18.26,6.85,6.66,6.058,16385,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13810","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",228,"JUPITER",22774,316,"0,25","II",2.1161,17.58,7.11,6.71,5.97,16386,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
